edge_id,road_name,geometry,road_type,speed,capacity,traffic_density
139878038___,20th Cross Road,"LINESTRING (772570.2627193541 1435703.198325931, 772640.8195347618 1435682.8175904225)",tertiary,30.0,3600,0.0
139878038___,20th Cross Road,"LINESTRING (772570.2627193541 1435703.198325931, 772537.137426829 1435712.4690730944)",tertiary,30.0,3600,0.0
139878038___,20th Cross Road,"LINESTRING (772640.8195347618 1435682.8175904225, 772659.1186718758 1435676.5777265292)",tertiary,30.0,3600,0.0
139878038___,20th Cross Road,"LINESTRING (772640.8195347618 1435682.8175904225, 772570.2627193541 1435703.198325931)",tertiary,30.0,3600,0.0
139878038___,20th Cross Road,"LINESTRING (772537.137426829 1435712.4690730944, 772570.2627193541 1435703.198325931)",tertiary,30.0,3600,0.0
139878038___,20th Cross Road,"LINESTRING (772537.137426829 1435712.4690730944, 772496.4792632121 1435723.8463099801)",tertiary,30.0,3600,0.0
139878038___,20th Cross Road,"LINESTRING (772496.4792632121 1435723.8463099801, 772537.137426829 1435712.4690730944)",tertiary,30.0,3600,0.0
139878038___,20th Cross Road,"LINESTRING (772496.4792632121 1435723.8463099801, 772461.7111054477 1435732.3925204752)",tertiary,30.0,3600,0.0
192051398___,Unknown,"LINESTRING (772681.991950321 1435743.7393203785, 772694.1892896418 1435777.2335430752)",tertiary,30.0,3600,0.0
1165647533___,Kengeri Main Road,"LINESTRING (771799.7339460549 1434843.5182209052, 771782.748759337 1434802.1517504966, 771779.8967947182 1434795.1944080305, 771776.111539766 1434785.9919177513, 771771.7326369737 1434775.3335305771, 771770.1528399541 1434771.4880656267)",primary,50.0,7200,0.0
139878038___,20th Cross Road,"LINESTRING (772461.7111054477 1435732.3925204752, 772496.4792632121 1435723.8463099801)",tertiary,30.0,3600,0.0
139878038___,20th Cross Road,"LINESTRING (772461.7111054477 1435732.3925204752, 772418.3437005011 1435741.0976159533)",tertiary,30.0,3600,0.0
192051398___,Unknown,"LINESTRING (772583.0489672946 1435318.7986930367, 772587.5176748042 1435384.218035617)",tertiary,30.0,3600,0.0
216369687___,1st Main Road,"LINESTRING (772587.5176748042 1435384.218035617, 772598.7510700002 1435382.2587338209)",secondary,40.0,5400,0.0
192051398___,Unknown,"LINESTRING (772587.5176748042 1435384.218035617, 772591.9969989723 1435414.3928151648, 772609.4840313538 1435507.126650856, 772623.6511040349 1435568.8005335995, 772659.1186718758 1435676.5777265292)",tertiary,30.0,3600,0.0
192051398___,Unknown,"LINESTRING (772670.7455318721 1435712.888979212, 772681.991950321 1435743.7393203785)",tertiary,30.0,3600,0.0
465135521___,Unknown,"LINESTRING (772551.546795048 1434395.7405219916, 772548.2677955478 1434450.9329657066)",tertiary,30.0,3600,0.0
139878038___,20th Cross Road,"LINESTRING (772418.3437005011 1435741.0976159533, 772461.7111054477 1435732.3925204752)",tertiary,30.0,3600,0.0
192051398___,Unknown,"LINESTRING (772575.2243472603 1435206.1246512018, 772576.8418086257 1435232.5851505578, 772578.7296049183 1435260.2548680704)",tertiary,30.0,3600,0.0
192051398___,Unknown,"LINESTRING (772694.1892896418 1435777.2335430752, 772732.6170233187 1435884.1877973038)",tertiary,30.0,3600,0.0
395297589___,Malagala Main Road,"LINESTRING (773058.8119372551 1436473.162658588, 773085.9611495386 1436460.0036540462, 773091.9475954629 1436455.092638025)",tertiary,30.0,3600,0.0
"[159820185, 1370824434, 1370824435]___",Unknown,"LINESTRING (773058.8119372551 1436473.162658588, 773092.841084132 1436523.997134235, 773112.2626762504 1436552.4490392394, 773116.0079162112 1436557.932158992, 773158.8529619668 1436620.6980665657, 773180.6510695571 1436653.6123440897, 773193.5207182524 1436677.17336005, 773200.3359889896 1436693.8447567953, 773216.4777414505 1436734.5070921455, 773223.055277379 1436751.0654574602, 773239.4562407297 1436801.7370936216, 773245.5886163951 1436829.2829560668, 773254.7311017916 1436926.7838020048)",tertiary,30.0,3600,0.0
1165570284___,Magadi Road,"LINESTRING (772765.7468937018 1437111.2951342224, 772728.5571060025 1437110.1864740762)",tertiary,30.0,3600,0.0
159820185___,Unknown,"LINESTRING (773254.7311017916 1436926.7838020048, 773256.1256725967 1436941.6416170325, 773260.8503433553 1436992.9838005914, 773264.4729205786 1437010.863445755, 773274.8627463968 1437049.15551192)",tertiary,30.0,3600,0.0
192051398___,Unknown,"LINESTRING (772732.6170233187 1435884.1877973038, 772750.2663189387 1435932.8343859455, 772776.7766649843 1436005.4006447473, 772783.7213468875 1436024.4087531504)",tertiary,30.0,3600,0.0
38039043___,Nagavarapalaya Main Road,"LINESTRING (788965.279416701 1437619.204313202, 788965.2853686397 1437612.4069962131)",secondary,40.0,3600,0.0
38039043___,Nagavarapalaya Main Road,"LINESTRING (788965.279416701 1437619.204313202, 788967.140415787 1437678.9720782689)",secondary,40.0,3600,0.0
38039043___,Nagavarapalaya Main Road,"LINESTRING (788965.2853686397 1437612.4069962131, 788965.279416701 1437619.204313202)",secondary,40.0,3600,0.0
38039043___,Nagavarapalaya Main Road,"LINESTRING (788965.2853686397 1437612.4069962131, 788965.3282204485 1437585.4725527258, 788969.4494796256 1437554.7281762902, 788975.5324173244 1437546.1013330542)",secondary,40.0,3600,0.0
38039043___,Nagavarapalaya Main Road,"LINESTRING (788967.140415787 1437678.9720782689, 788965.279416701 1437619.204313202)",secondary,40.0,3600,0.0
38039043___,Nagavarapalaya Main Road,"LINESTRING (788967.140415787 1437678.9720782689, 788968.7768092464 1437698.9717187947, 788969.0830717091 1437702.9050032843)",secondary,40.0,3600,0.0
1274840337___,Unknown,"LINESTRING (773026.5246264865 1433971.1508308277, 773031.9635581777 1433981.0782823865)",trunk_link,70.0,7200,0.0
"[90842826, 1167355728, 1167355730, 113391315, 90842812]___",Nagarabhavi Underpass,"LINESTRING (773026.5246264865 1433971.1508308277, 773033.7328185277 1433966.7941470672, 773040.9411221598 1433962.426396514, 773066.0389032604 1433947.2431454156, 773088.0397008541 1433935.660121808, 773108.7460498227 1433925.436947586, 773125.8954878049 1433918.1120899937, 773143.914730378 1433911.758850166, 773163.2832706005 1433906.19377951, 773206.5836997358 1433894.6991137716, 773228.5838238421 1433887.5992600755, 773243.811091201 1433881.4399261062, 773259.8933418689 1433873.3518971554, 773269.2080599692 1433867.864829588, 773278.3918156619 1433861.3470231213, 773290.7361852347 1433850.2887574176, 773302.80552977 1433838.4972049817, 773312.7386068328 1433825.3562577826, 773324.8217704565 1433807.7645072255, 773333.1284877115 1433791.1096025489, 773340.263387696 1433772.1849890589, 773343.3474934861 1433754.4933844837, 773346.3196162714 1433736.047958868, 773351.793368702 1433675.3201486126, 773356.7700423782 1433603.352040676, 773363.0616941475 1433519.1431324033, 773369.1328264421 1433477.0952102703, 773375.2473608619 1433444.9547858222, 773384.333059112 1433407.6742844372, 773393.360835714 1433377.366903451, 773403.3036489361 1433348.9503397518, 773413.4575657174 1433323.3474749487, 773442.8687064743 1433262.8004716006, 773463.0154053243 1433229.0384655073, 773475.0403424571 1433209.6750463431, 773479.6076732008 1433202.3147125898, 773494.3634685872 1433183.4652954778, 773511.6813272571 1433161.3314264896)",trunk,70.0,5400,0.0
1316364187___,Unknown,"LINESTRING (790038.5227309824 1438515.3121536237, 789934.4231603306 1438456.4406913281)",tertiary,30.0,3600,0.0
1316364187___,Unknown,"LINESTRING (790038.5227309824 1438515.3121536237, 790136.3607193572 1438566.6898267705, 790140.4417601344 1438568.836154562, 790153.0240556865 1438575.02407921, 790182.0875783779 1438589.3118846575, 790185.436916291 1438591.871219337)",tertiary,30.0,3600,0.0
38039043___,Nagavarapalaya Main Road,"LINESTRING (788975.5324173244 1437546.1013330542, 788981.2296384502 1437538.0239889368, 788984.463646757 1437521.5293300226, 788984.629388975 1437516.062161845)",secondary,40.0,3600,0.0
38039043___,Nagavarapalaya Main Road,"LINESTRING (788975.5324173244 1437546.1013330542, 788969.4494796256 1437554.7281762902, 788965.3282204485 1437585.4725527258, 788965.2853686397 1437612.4069962131)",secondary,40.0,3600,0.0
90842844___,Unknown,"LINESTRING (772632.6929497002 1434162.3793131402, 772634.9376755974 1434160.431074011, 772641.8351202949 1434154.5436873378)",tertiary,30.0,3600,0.0
192051394___,Unknown,"LINESTRING (772600.5685799174 1435023.5979013855, 772599.6254024226 1434997.0112117317)",tertiary,30.0,3600,0.0
192051394___,Unknown,"LINESTRING (772599.6254024226 1434997.0112117317, 772598.7139745315 1434971.609251244)",tertiary,30.0,3600,0.0
1278985298___,Unknown,"LINESTRING (772599.6254024226 1434997.0112117317, 772588.5906696457 1434997.5224209263)",trunk_link,70.0,7200,0.0
"[192051394, 1513325900, 1513325895]___",Unknown,"LINESTRING (772598.7139745315 1434971.609251244, 772592.6155445502 1434844.5621457791, 772583.1258685475 1434636.3215629347, 772585.2916873272 1434502.3379412554, 772586.0434879637 1434455.743592582)",tertiary,30.0,3600,0.0
"[760562352, 458424040]___",Unknown,"LINESTRING (778760.5290699034 1436637.7117265689, 778773.0813334862 1436638.502477022, 778782.2190860016 1436632.3291026764, 778795.2383842041 1436622.331506989, 778806.9359489819 1436610.992209791)",primary,50.0,3600,0.0
"[1190643074, 1076405811, 1314322940]___",Old Mysuru Road Flyover Ramp,"LINESTRING (778760.5290699034 1436637.7117265689, 778779.5519312851 1436623.37994294, 778789.7703108329 1436615.5459246864, 778796.926115232 1436608.9097758662, 778803.4698976004 1436601.6032680369, 778808.5683509754 1436595.5220052216, 778832.2147516478 1436559.7725040077, 778835.3824031609 1436553.5389345442, 778837.6186909046 1436548.1594180649, 778839.1581237232 1436541.9094285925, 778840.146167004 1436534.358710352, 778839.7963326257 1436529.2187891095, 778838.5113116939 1436519.9293269308, 778836.3780218987 1436514.0186734349, 778835.4262871138 1436510.4335263055)",primary_link,50.0,3600,0.0
"[458424040, 372086777]___",Platform Road,"LINESTRING (778806.9359489819 1436610.992209791, 778816.9781548381 1436601.252414987, 778828.787492446 1436592.8256114987)",primary,50.0,3600,0.0
"[1190643072, 1314322937, 1262244390]___","['Old Mysuru Road', 'Old Mysuru Road Flyover Ramp']","LINESTRING (778835.4262871138 1436510.4335263055, 778818.8679135237 1436494.5916982056, 778809.0788117563 1436487.8400341992, 778766.9592144997 1436460.7814094238, 778751.4844026803 1436458.0572093101)",primary_link,50.0,5400,0.0
192051394___,Unknown,"LINESTRING (772643.3805663418 1435501.140054364, 772624.5620472124 1435397.0138074122, 772619.3189039174 1435349.6076465037)",tertiary,30.0,3600,0.0
192051394___,Unknown,"LINESTRING (772842.5737964644 1436064.7060016142, 772793.9259435191 1435953.931358807)",tertiary,30.0,3600,0.0
1227938531___,Unknown,"LINESTRING (773048.4200235312 1436275.6049435455, 773049.4053474669 1436302.2475305127, 773081.6538760379 1436417.9971908093, 773092.6068913643 1436441.0964147083)",tertiary,30.0,3600,0.0
139878038___,20th Cross Road,"LINESTRING (772659.1186718758 1435676.5777265292, 772640.8195347618 1435682.8175904225)",tertiary,30.0,3600,0.0
192051398___,Unknown,"LINESTRING (772659.1186718758 1435676.5777265292, 772670.7455318721 1435712.888979212)",tertiary,30.0,3600,0.0
736399479___,Unknown,"LINESTRING (772659.1186718758 1435676.5777265292, 772690.3478302285 1435668.0522025535)",tertiary,30.0,3600,0.0
1165593241___,Magadi Road,"LINESTRING (774294.0427445353 1436716.7955861764, 774279.5372882334 1436725.8061063336, 774253.2319062551 1436750.1414514757, 774231.9393143906 1436774.7257891453)",primary,50.0,3600,0.0
1165593241___,Magadi Road,"LINESTRING (774036.4985108029 1436936.748164229, 774026.2281459006 1436937.9636077841, 774015.6304317841 1436934.9694255113, 774009.2694096902 1436930.5671503104, 774001.1837750274 1436923.8342702382, 773986.9011425474 1436910.3872398357, 773979.2734685962 1436902.3527151544, 773966.2712815736 1436891.1433462931)",primary,50.0,3600,0.0
1165593241___,Magadi Road,"LINESTRING (774349.0114645658 1436701.8216501758, 774328.6883123436 1436706.3687737999)",primary,50.0,3600,0.0
1165593241___,Magadi Road,"LINESTRING (773839.9490549378 1436849.3332841669, 773815.3883734187 1436838.9614734564, 773806.30703652 1436835.2075446032, 773794.9445357013 1436830.5122637998, 773784.0494286395 1436827.9469449043, 773772.6100741276 1436827.7229560332)",primary,50.0,3600,0.0
1165593241___,Magadi Road,"LINESTRING (773966.2712815736 1436891.1433462931, 773949.3336654652 1436883.8024910183)",primary,50.0,3600,0.0
1165593241___,Magadi Road,"LINESTRING (774552.0670336613 1436556.0599972608, 774541.2920205838 1436575.2803000377)",primary,50.0,3600,0.0
1165593241___,Magadi Road,"LINESTRING (774084.1014117806 1436913.5426154288, 774079.8055985412 1436916.5330460079, 774064.1119185465 1436928.2549452414, 774048.7142103761 1436935.30848365)",primary,50.0,3600,0.0
159820188___,Magadi Road,"LINESTRING (773872.5943026671 1436868.7403788767, 773885.9345665355 1436873.2228353894, 773923.9777843326 1436883.5733514547, 773963.2740193009 1436900.0245295533, 773969.1713788292 1436906.3039985795)",primary,50.0,3600,0.0
159820188___,Magadi Road,"LINESTRING (773969.1713788292 1436906.3039985795, 773983.2985428257 1436921.199571988, 773988.6349878651 1436926.0233918654)",primary,50.0,3600,0.0
159820188___,Magadi Road,"LINESTRING (774196.6798137155 1436825.1737248201, 774221.645614961 1436800.1719627718)",primary,50.0,3600,0.0
159820188___,Magadi Road,"LINESTRING (774179.3014480511 1436842.568561993, 774196.6798137155 1436825.1737248201)",primary,50.0,3600,0.0
159820188___,Magadi Road,"LINESTRING (774120.7064189528 1436893.7702882483, 774144.9393217037 1436872.6023101525)",primary,50.0,3600,0.0
159820188___,Magadi Road,"LINESTRING (774144.9393217037 1436872.6023101525, 774160.2064863027 1436859.0165475388, 774179.3014480511 1436842.568561993)",primary,50.0,3600,0.0
1165593241___,Magadi Road,"LINESTRING (774113.5337388187 1436889.1164111616, 774089.7325364655 1436909.4474127244, 774088.1574434837 1436910.6494326706, 774084.1014117806 1436913.5426154288)",primary,50.0,3600,0.0
1165593241___,Magadi Road,"LINESTRING (773877.5364241903 1436862.9668286652, 773844.3864947417 1436850.6723651763, 773839.9490549378 1436849.3332841669)",primary,50.0,3600,0.0
159820188___,Magadi Road,"LINESTRING (774221.645614961 1436800.1719627718, 774232.8167773945 1436789.1358457922, 774263.9299026048 1436752.8821127643)",primary,50.0,3600,0.0
1165593241___,Magadi Road,"LINESTRING (774176.3930211853 1436834.8243121095, 774157.1857682323 1436852.7434225008)",primary,50.0,3600,0.0
159820188___,Magadi Road,"LINESTRING (773988.6349878651 1436926.0233918654, 774002.2067284894 1436936.7181591284, 774021.1888409915 1436945.872572433)",primary,50.0,3600,0.0
159820188___,Magadi Road,"LINESTRING (773622.517259507 1436945.708929246, 773632.6393198085 1436940.8278999107, 773644.54542208 1436934.4701659037, 773666.2091566892 1436921.6670225079)",primary,50.0,3600,0.0
159820188___,Magadi Road,"LINESTRING (773666.2091566892 1436921.6670225079, 773678.9691328058 1436912.395430928, 773706.5704836454 1436888.6591790605)",primary,50.0,3600,0.0
159820188___,Magadi Road,"LINESTRING (773706.5704836454 1436888.6591790605, 773726.2655872176 1436870.766788224, 773748.0418875446 1436850.9910780462)",primary,50.0,3600,0.0
159820188___,Magadi Road,"LINESTRING (773478.3921771625 1437012.5364501954, 773497.3615321559 1437003.2376784324, 773512.7639338151 1436995.6857923882, 773516.2764115912 1436993.9605169175, 773565.3021424022 1436968.4104798986)",primary,50.0,3600,0.0
"[1165593241, 476006826, 476006827]___",Magadi Road,"LINESTRING (773476.7442074271 1437003.5539381632, 773461.5310540876 1437010.631730104, 773417.5562552537 1437029.2913780787, 773384.8857240828 1437043.1702283754, 773374.5077466876 1437047.594956603)",primary,50.0,3600,0.0
159820188___,Magadi Road,"LINESTRING (773565.3021424022 1436968.4104798986, 773575.5444541543 1436963.442068232, 773577.3749792783 1436962.7517445902, 773591.1040308257 1436957.5632522875, 773599.2542363236 1436954.4891461406, 773615.8161422369 1436948.2439038947, 773622.517259507 1436945.708929246)",primary,50.0,3600,0.0
159820188___,Magadi Road,"LINESTRING (773748.0418875446 1436850.9910780462, 773750.0573848647 1436849.1624460218, 773761.4797189676 1436842.3350435235, 773774.3250766663 1436838.6986594503)",primary,50.0,3600,0.0
38043390___,Modi Hospital Main Road,"LINESTRING (775284.6730028911 1438533.9657540044, 775329.6308927438 1438523.366637153)",tertiary,30.0,3600,0.0
38043390___,Modi Hospital Main Road,"LINESTRING (775284.6730028911 1438533.9657540044, 775254.289281238 1438543.8689462496, 775247.8427445102 1438544.8341453157)",tertiary,30.0,3600,0.0
38043390___,Modi Hospital Main Road,"LINESTRING (775329.6308927438 1438523.366637153, 775284.6730028911 1438533.9657540044)",tertiary,30.0,3600,0.0
38043390___,Modi Hospital Main Road,"LINESTRING (775329.6308927438 1438523.366637153, 775340.4521346003 1438521.29384888, 775363.5130474296 1438517.5055866218)",tertiary,30.0,3600,0.0
38043390___,Modi Hospital Main Road,"LINESTRING (775247.8427445102 1438544.8341453157, 775254.289281238 1438543.8689462496, 775284.6730028911 1438533.9657540044)",tertiary,30.0,3600,0.0
38043390___,Modi Hospital Main Road,"LINESTRING (775247.8427445102 1438544.8341453157, 775229.6174857351 1438552.456484559, 775214.5019539807 1438557.37565559)",tertiary,30.0,3600,0.0
38043390___,Modi Hospital Main Road,"LINESTRING (775363.5130474296 1438517.5055866218, 775452.0114895145 1438506.7431768544)",tertiary,30.0,3600,0.0
38043390___,Modi Hospital Main Road,"LINESTRING (775363.5130474296 1438517.5055866218, 775340.4521346003 1438521.29384888, 775329.6308927438 1438523.366637153)",tertiary,30.0,3600,0.0
